DATETIME,DAY_TYPE,PT_NAME,TRAIN_LINES,PT_CODE,PT_LATITUDE,PT_LONGITUDE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08-31 16:00:00,1,Dover,1,EW22,1.311414,103.778596,2431,2742
2023-08-31 14:00:00,1,Phoenix,1,BP5,1.378798,103.758021,966,893
2023-08-31 14:00:00,0,Phoenix,1,BP5,1.378798,103.758021,1736,2139
2023-08-31 18:00:00,1,Woodlands North ,1,TE1,1.4482,103.7851,2178,2152
2023-08-31 18:00:00,0,Woodlands North ,1,TE1,1.4482,103.7851,26074,6271
2023-08-31 23:00:00,1,Gardens by the Bay,1,TE22,1.2783,103.868,935,81
2023-08-31 23:00:00,0,Gardens by the Bay,1,TE22,1.2783,103.868,1123,226
2023-08-31 09:00:00,0,Meridian,1,PE2,1.397002,103.908884,8989,2232
2023-08-31 09:00:00,1,Meridian,1,PE2,1.397002,103.908884,3531,954
2023-08-31 15:00:00,1,Jelapang,1,BP12,1.386703,103.764547,1109,745
2023-08-31 15:00:00,0,Jelapang,1,BP12,1.386703,103.764547,2961,1811
2023-08-31 19:00:00,0,Admiralty,1,NS10,1.436984,103.786406,37882,109145
2023-08-31 19:00:00,1,Admiralty,1,NS10,1.436984,103.786406,11515,21013
2023-08-31 16:00:00,0,Bakau,1,SE3,1.38804,103.905412,2255,3860
2023-08-31 16:00:00,1,Bakau,1,SE3,1.38804,103.905412,1469,1421
2023-08-31 13:00:00,1,Lorong Chuan,1,CC14,1.35153,103.864957,3392,3189
2023-08-31 13:00:00,0,Lorong Chuan,1,CC14,1.35153,103.864957,9065,8331
2023-08-31 11:00:00,0,Novena,1,NS20,1.320089,103.843405,38364,47501
2023-08-31 11:00:00,1,Novena,1,NS20,1.320089,103.843405,17463,21131
2023-08-31 17:00:00,0,Teck Whye,1,BP4,1.376738,103.753665,10594,4009
2023-08-31 17:00:00,1,Teck Whye,1,BP4,1.376738,103.753665,880,912
2023-08-31 10:00:00,1,Bedok North,1,DT29,1.335268,103.918054,4120,1222
2023-08-31 10:00:00,0,Bedok North,1,DT29,1.335268,103.918054,8521,2827
2023-08-31 13:00:00,0,Lavender,1,EW11,1.307577,103.863155,18702,20366
2023-08-31 13:00:00,1,Lavender,1,EW11,1.307577,103.863155,9832,10450
2023-08-31 11:00:00,0,Kupang,1,SW3,1.398271,103.881283,2892,1557
2023-08-31 11:00:00,1,Kupang,1,SW3,1.398271,103.881283,1309,706
2023-08-31 12:00:00,1,Orchard Boulevard,1,TE13,1.3024,103.8251,1943,2030
2023-08-31 12:00:00,0,Orchard Boulevard,1,TE13,1.3024,103.8251,5540,3764
2023-08-31 06:00:00,1,Boon Lay,1,EW27,1.33862,103.705817,12404,6689
2023-08-31 06:00:00,0,Boon Lay,1,EW27,1.33862,103.705817,72996,49574
2023-08-31 22:00:00,0,Upper Changi,1,DT34,1.342218,103.961505,1926,4390
2023-08-31 22:00:00,1,Upper Changi,1,DT34,1.342218,103.961505,651,1847
2023-08-31 14:00:00,1,Compassvale,1,SE1,1.394615,103.900443,1757,2003
2023-08-31 14:00:00,0,Compassvale,1,SE1,1.394615,103.900443,3704,4453
2023-08-31 11:00:00,1,Upper Changi,1,DT34,1.342218,103.961505,2399,1180
2023-08-31 11:00:00,0,Upper Changi,1,DT34,1.342218,103.961505,5109,2873
2023-08-31 11:00:00,0,Napier,1,TE12,1.306944,103.819167,5725,5182
2023-08-31 11:00:00,1,Napier,1,TE12,1.306944,103.819167,2305,2111
2023-08-31 23:00:00,0,Changi Airport,1,CG2,1.357622,103.988487,9683,8636
2023-08-31 23:00:00,1,Changi Airport,1,CG2,1.357622,103.988487,4774,3205
2023-08-31 18:00:00,0,Expo,2,CG1/DT35,1.334479,103.961459,87893,16273
2023-08-31 18:00:00,1,Expo,2,CG1/DT35,1.334479,103.961459,12172,8972
2023-08-31 14:00:00,0,Sumang,1,PW6,1.408501,103.898605,1532,2069
2023-08-31 14:00:00,1,Sumang,1,PW6,1.408501,103.898605,753,773
2023-08-31 15:00:00,1,Pasir Ris,1,EW1,1.373234,103.949343,13514,13642
2023-08-31 15:00:00,0,Pasir Ris,1,EW1,1.373234,103.949343,23010,29010
2023-08-31 10:00:00,1,Kangkar,1,SE4,1.383957,103.90216,2558,1313
2023-08-31 10:00:00,0,Kangkar,1,SE4,1.383957,103.90216,4754,2399
2023-08-31 07:00:00,0,Mayflower,1,TE6,1.3725,103.837222,37854,13636
2023-08-31 07:00:00,1,Mayflower,1,TE6,1.3725,103.837222,4120,1234
2023-08-31 23:00:00,0,Bartley,1,CC12,1.342923,103.87966,624,2509
2023-08-31 23:00:00,1,Bartley,1,CC12,1.342923,103.87966,280,1011
2023-08-31 20:00:00,0,Bayfront,2,CE1/DT16,1.281371,103.858998,85298,35332
2023-08-31 20:00:00,1,Bayfront,2,CE1/DT16,1.281371,103.858998,63749,20511
2023-08-31 19:00:00,1,Eunos,1,EW7,1.319809,103.902888,6021,9607
2023-08-31 19:00:00,0,Eunos,1,EW7,1.319809,103.902888,16550,42148
2023-08-31 09:00:00,1,Stevens,2,DT10/TE11,1.320012,103.825964,3634,2131
2023-08-31 09:00:00,0,Stevens,2,DT10/TE11,1.320012,103.825964,13487,5255
2023-08-31 08:00:00,0,Chinatown,2,NE4/DT19,1.284566,103.843626,28879,91702
2023-08-31 08:00:00,1,Chinatown,2,NE4/DT19,1.284566,103.843626,6512,13832
2023-08-31 20:00:00,1,Geylang Bahru,1,DT24,1.321479,103.871457,1192,2610
2023-08-31 20:00:00,0,Geylang Bahru,1,DT24,1.321479,103.871457,3905,7614
2023-08-31 14:00:00,1,Maxwell,1,TE18,1.2803,103.844,6565,4100
2023-08-31 14:00:00,0,Maxwell,1,TE18,1.2803,103.844,10730,7449
2023-08-31 10:00:00,0,Bugis,2,EW12/DT14,1.300747,103.855873,30637,67631
2023-08-31 10:00:00,1,Bugis,2,EW12/DT14,1.300747,103.855873,14741,34954
2023-08-31 08:00:00,1,Expo,2,CG1/DT35,1.334479,103.961459,1162,5852
2023-08-31 08:00:00,0,Expo,2,CG1/DT35,1.334479,103.961459,3975,87470
2023-08-31 10:00:00,0,Bencoolen,1,DT21,1.298477,103.849984,7018,9466
2023-08-31 10:00:00,1,Bencoolen,1,DT21,1.298477,103.849984,3451,4049
2023-08-31 21:00:00,0,Coral Edge,1,PE3,1.39392,103.912633,2958,7551
2023-08-31 21:00:00,1,Coral Edge,1,PE3,1.39392,103.912633,915,2992
2023-08-31 10:00:00,0,Clarke Quay,1,NE5,1.288949,103.847521,8492,21236
2023-08-31 10:00:00,1,Clarke Quay,1,NE5,1.288949,103.847521,3310,6400
2023-08-31 19:00:00,1,Hougang,1,NE14,1.371406,103.892533,11039,17695
2023-08-31 19:00:00,0,Hougang,1,NE14,1.371406,103.892533,31256,86654
2023-08-31 05:00:00,1,Ubi,1,DT27,1.330008,103.898911,148,43
2023-08-31 05:00:00,0,Ubi,1,DT27,1.330008,103.898911,889,390
2023-08-31 18:00:00,1,Shenton Way,1,TE19,1.2778,103.8505,1614,1426
2023-08-31 18:00:00,0,Shenton Way,1,TE19,1.2778,103.8505,53924,5653
2023-08-31 13:00:00,1,Kovan,1,NE13,1.360207,103.885163,14718,11380
2023-08-31 13:00:00,0,Kovan,1,NE13,1.360207,103.885163,21765,20023
2023-08-31 23:00:00,1,Queenstown,1,EW19,1.294867,103.805902,923,3532
2023-08-31 23:00:00,0,Queenstown,1,EW19,1.294867,103.805902,2075,8444
2023-08-31 00:00:00,0,City Hall,2,NS25/EW13,1.293119,103.852089,672,203
2023-08-31 00:00:00,1,City Hall,2,NS25/EW13,1.293119,103.852089,403,118
2023-08-31 05:00:00,1,Punggol Point,1,PW3,1.416932,103.90668,104,9
2023-08-31 05:00:00,0,Punggol Point,1,PW3,1.416932,103.90668,640,67
2023-08-31 19:00:00,0,Nicoll Highway,1,CC5,1.300292,103.863449,10082,6827
2023-08-31 19:00:00,1,Nicoll Highway,1,CC5,1.300292,103.863449,3939,2443
2023-08-31 05:00:00,1,Simei,1,EW3,1.343237,103.953343,967,59
2023-08-31 05:00:00,0,Simei,1,EW3,1.343237,103.953343,5150,425
2023-08-31 21:00:00,1,Oasis,1,PE6,1.402304,103.912736,1759,2471
2023-08-31 21:00:00,0,Oasis,1,PE6,1.402304,103.912736,5112,6677
2023-08-31 22:00:00,0,Marymount,1,CC16,1.349089,103.839116,2727,6220
2023-08-31 22:00:00,1,Marymount,1,CC16,1.349089,103.839116,986,2322
2023-08-31 17:00:00,1,Nibong,1,PW5,1.411865,103.900321,1879,2291
2023-08-31 17:00:00,0,Nibong,1,PW5,1.411865,103.900321,3358,5190
2023-08-31 22:00:00,1,Gul Circle,1,EW30,1.319809,103.66083,390,1159
2023-08-31 22:00:00,0,Gul Circle,1,EW30,1.319809,103.66083,1511,796
2023-08-31 08:00:00,0,Downtown,1,DT17,1.27949,103.852802,4862,147872
2023-08-31 08:00:00,1,Downtown,1,DT17,1.27949,103.852802,742,2274
2023-08-31 12:00:00,1,Tongkang,1,SW7,1.389519,103.885829,1590,1019
2023-08-31 12:00:00,0,Tongkang,1,SW7,1.389519,103.885829,3116,2312
2023-08-31 23:00:00,0,Admiralty,1,NS10,1.436984,103.786406,4754,27461
2023-08-31 23:00:00,1,Admiralty,1,NS10,1.436984,103.786406,1940,12928
2023-08-31 23:00:00,0,City Hall,2,NS25/EW13,1.293119,103.852089,29304,3981
2023-08-31 23:00:00,1,City Hall,2,NS25/EW13,1.293119,103.852089,15147,1731
2023-08-31 07:00:00,1,Clementi,1,EW23,1.314925,103.765341,13500,13527
2023-08-31 07:00:00,0,Clementi,1,EW23,1.314925,103.765341,107960,112237
2023-08-31 18:00:00,1,Thanggam,1,SW4,1.397378,103.87561,1324,1413
2023-08-31 18:00:00,0,Thanggam,1,SW4,1.397378,103.87561,3172,6321
2023-08-31 00:00:00,0,Simei,1,EW3,1.343237,103.953343,96,2430
2023-08-31 00:00:00,1,Simei,1,EW3,1.343237,103.953343,46,1083
2023-08-31 12:00:00,0,Farrer Park,1,NE8,1.312679,103.854872,25590,35906
2023-08-31 12:00:00,1,Farrer Park,1,NE8,1.312679,103.854872,16109,21319
2023-08-31 19:00:00,1,Bras Basah,1,CC2,1.296978,103.850715,2638,2539
2023-08-31 19:00:00,0,Bras Basah,1,CC2,1.296978,103.850715,12272,7365
2023-08-31 09:00:00,0,Nicoll Highway,1,CC5,1.300292,103.863449,3872,12902
2023-08-31 09:00:00,1,Nicoll Highway,1,CC5,1.300292,103.863449,1064,2000
2023-08-31 23:00:00,1,Aljunied,1,EW9,1.316474,103.882762,3333,5603
2023-08-31 23:00:00,0,Aljunied,1,EW9,1.316474,103.882762,6069,12835
2023-08-31 10:00:00,0,Fort Canning,1,DT20,1.291631,103.844621,5309,7007
2023-08-31 10:00:00,1,Fort Canning,1,DT20,1.291631,103.844621,2300,3240
2023-08-31 21:00:00,0,Buangkok,1,NE15,1.382991,103.893347,8635,35463
2023-08-31 21:00:00,1,Buangkok,1,NE15,1.382991,103.893347,3355,13100
2023-08-31 10:00:00,1,Sam Kee,1,PW1,1.409808,103.90492,575,1988
2023-08-31 10:00:00,0,Sam Kee,1,PW1,1.409808,103.90492,677,1975
2023-08-31 14:00:00,1,Segar,1,BP11,1.387713,103.769599,1459,1119
2023-08-31 14:00:00,0,Segar,1,BP11,1.387713,103.769599,2466,2783
2023-08-31 15:00:00,0,Fernvale,1,SW5,1.392033,103.876256,7464,8782
2023-08-31 15:00:00,1,Fernvale,1,SW5,1.392033,103.876256,4000,3675
2023-08-31 06:00:00,1,Pending,1,BP8,1.376223,103.771277,419,205
2023-08-31 06:00:00,0,Pending,1,BP8,1.376223,103.771277,5049,3256
2023-08-31 17:00:00,1,Clementi,1,EW23,1.314925,103.765341,25646,27033
2023-08-31 17:00:00,0,Clementi,1,EW23,1.314925,103.765341,96835,87833
2023-08-31 10:00:00,0,MacPherson,2,CC10/DT26,1.326769,103.889901,13881,13387
2023-08-31 10:00:00,1,MacPherson,2,CC10/DT26,1.326769,103.889901,6976,4781
2023-08-31 11:00:00,0,Clarke Quay,1,NE5,1.288949,103.847521,9923,13820
2023-08-31 11:00:00,1,Clarke Quay,1,NE5,1.288949,103.847521,4023,6152
2023-08-31 08:00:00,1,Soo Teck,1,PW7,1.405436,103.897287,1375,648
2023-08-31 08:00:00,0,Soo Teck,1,PW7,1.405436,103.897287,6189,2972
2023-08-31 18:00:00,1,Tiong Bahru,1,EW17,1.286555,103.826956,12516,14063
2023-08-31 18:00:00,0,Tiong Bahru,1,EW17,1.286555,103.826956,54926,86970
2023-08-31 21:00:00,0,Bishan,2,NS17/CC15,1.35092,103.848206,38658,44427
2023-08-31 21:00:00,1,Bishan,2,NS17/CC15,1.35092,103.848206,12887,16700
2023-08-31 22:00:00,1,Queenstown,1,EW19,1.294867,103.805902,2592,6715
2023-08-31 22:00:00,0,Queenstown,1,EW19,1.294867,103.805902,6922,17796
2023-08-31 00:00:00,0,Caldecott,2,CC17/TE9,1.337649,103.839627,34,682
2023-08-31 00:00:00,1,Caldecott,2,CC17/TE9,1.337649,103.839627,13,383
2023-08-31 21:00:00,0,MacPherson,2,CC10/DT26,1.326769,103.889901,9560,17380
2023-08-31 21:00:00,1,MacPherson,2,CC10/DT26,1.326769,103.889901,3028,7356
2023-08-31 10:00:00,1,Woodlands,2,NS9/TE2,1.436984,103.786406,24148,20135
2023-08-31 10:00:00,0,Woodlands,2,NS9/TE2,1.436984,103.786406,47794,39213
2023-08-31 16:00:00,0,Stadium,1,CC6,1.302847,103.875417,9608,13381
2023-08-31 16:00:00,1,Stadium,1,CC6,1.302847,103.875417,7986,11221
2023-08-31 12:00:00,0,Pasir Ris,1,EW1,1.373234,103.949343,28658,18410
2023-08-31 12:00:00,1,Pasir Ris,1,EW1,1.373234,103.949343,17063,10049
2023-08-31 05:00:00,0,Novena,1,NS20,1.320089,103.843405,906,2224
2023-08-31 05:00:00,1,Novena,1,NS20,1.320089,103.843405,120,226
2023-08-31 12:00:00,1,Springleaf,1,TE4,1.397778,103.818611,2461,2184
2023-08-31 12:00:00,0,Springleaf,1,TE4,1.397778,103.818611,3767,3481
2023-08-31 15:00:00,0,Tuas West Road,1,EW32,1.330075,103.639636,3252,1273
2023-08-31 15:00:00,1,Tuas West Road,1,EW32,1.330075,103.639636,2184,1123
2023-08-31 19:00:00,1,Maxwell,1,TE18,1.2803,103.844,4617,3525
2023-08-31 19:00:00,0,Maxwell,1,TE18,1.2803,103.844,14842,10739
2023-08-31 19:00:00,0,Yishun,1,NS13,1.429666,103.835044,54342,161486
2023-08-31 19:00:00,1,Yishun,1,NS13,1.429666,103.835044,20618,31808
2023-08-31 11:00:00,0,Cheng Lim,1,SW1,1.396332,103.89379,3296,3238
2023-08-31 11:00:00,1,Cheng Lim,1,SW1,1.396332,103.89379,1196,1039
2023-08-31 10:00:00,1,Bedok Reservoir,1,DT30,1.336595,103.93307,4822,1587
2023-08-31 10:00:00,0,Bedok Reservoir,1,DT30,1.336595,103.93307,10342,2721
2023-08-31 22:00:00,1,Napier,1,TE12,1.306944,103.819167,1070,347
2023-08-31 22:00:00,0,Napier,1,TE12,1.306944,103.819167,2672,801
2023-08-31 08:00:00,0,Kembangan,1,EW6,1.320998,103.913433,41863,21073
2023-08-31 08:00:00,1,Kembangan,1,EW6,1.320998,103.913433,5540,4036
2023-08-31 20:00:00,0,HarbourFront,2,NE1/CC29,1.265453,103.820514,96161,27542
2023-08-31 20:00:00,1,HarbourFront,2,NE1/CC29,1.265453,103.820514,45465,12441
2023-08-31 12:00:00,0,Orchard,2,TE14/NS22,1.304041,103.831792,55153,107833
2023-08-31 12:00:00,1,Orchard,2,TE14/NS22,1.304041,103.831792,33256,58530
2023-08-31 17:00:00,0,Bartley,1,CC12,1.342923,103.87966,13764,9360
2023-08-31 17:00:00,1,Bartley,1,CC12,1.342923,103.87966,3609,2790
2023-08-31 11:00:00,1,Chinatown,2,NE4/DT19,1.284566,103.843626,21340,39865
2023-08-31 11:00:00,0,Chinatown,2,NE4/DT19,1.284566,103.843626,42698,86734
2023-08-31 10:00:00,1,Kranji,1,NS7,1.425302,103.762049,11894,9681
2023-08-31 10:00:00,0,Kranji,1,NS7,1.425302,103.762049,24467,15902
2023-08-31 10:00:00,0,Bendemeer,1,DT23,1.313674,103.863098,2663,6237
2023-08-31 10:00:00,1,Bendemeer,1,DT23,1.313674,103.863098,1091,1815
2023-08-31 08:00:00,0,Haw Par Villa,1,CC25,1.283149,103.781991,15120,33065
2023-08-31 08:00:00,1,Haw Par Villa,1,CC25,1.283149,103.781991,2248,2413
2023-08-31 22:00:00,1,Clarke Quay,1,NE5,1.288949,103.847521,9814,3529
2023-08-31 22:00:00,0,Clarke Quay,1,NE5,1.288949,103.847521,23684,7476
2023-08-31 07:00:00,0,Ubi,1,DT27,1.330008,103.898911,18148,25134
2023-08-31 07:00:00,1,Ubi,1,DT27,1.330008,103.898911,2544,2150
2023-08-31 10:00:00,1,Haw Par Villa,1,CC25,1.283149,103.781991,3186,2348
2023-08-31 10:00:00,0,Haw Par Villa,1,CC25,1.283149,103.781991,6673,5472
2023-08-31 22:00:00,0,Caldecott,2,CC17/TE9,1.337649,103.839627,1737,5145
2023-08-31 22:00:00,1,Caldecott,2,CC17/TE9,1.337649,103.839627,793,1939
2023-08-31 23:00:00,1,HarbourFront,2,NE1/CC29,1.265453,103.820514,11934,2143
2023-08-31 23:00:00,0,HarbourFront,2,NE1/CC29,1.265453,103.820514,22589,4749
2023-08-31 06:00:00,1,Tampines West,1,DT31,1.345583,103.938244,1969,672
2023-08-31 06:00:00,0,Tampines West,1,DT31,1.345583,103.938244,12995,3929
2023-08-31 09:00:00,1,Pasir Panjang,1,CC26,1.276111,103.791893,1186,1294
2023-08-31 09:00:00,0,Pasir Panjang,1,CC26,1.276111,103.791893,4224,14347
2023-08-31 21:00:00,1,Meridian,1,PE2,1.397002,103.908884,550,3250
2023-08-31 21:00:00,0,Meridian,1,PE2,1.397002,103.908884,1271,8490
2023-08-31 05:00:00,0,Tiong Bahru,1,EW17,1.286555,103.826956,5547,426
2023-08-31 05:00:00,1,Tiong Bahru,1,EW17,1.286555,103.826956,597,39
2023-08-31 18:00:00,0,Choa Chu Kang,2,NS4/BP1,1.385417,103.744316,74652,134383
2023-08-31 18:00:00,1,Choa Chu Kang,2,NS4/BP1,1.385417,103.744316,18026,23534
2023-08-31 17:00:00,0,Eunos,1,EW7,1.319809,103.902888,22904,29570
2023-08-31 17:00:00,1,Eunos,1,EW7,1.319809,103.902888,8601,9585
2023-08-31 13:00:00,1,Eunos,1,EW7,1.319809,103.902888,8691,7999
2023-08-31 13:00:00,0,Eunos,1,EW7,1.319809,103.902888,14178,15154
2023-08-31 15:00:00,0,Gardens by the Bay,1,TE22,1.2783,103.868,2003,5272
2023-08-31 15:00:00,1,Gardens by the Bay,1,TE22,1.2783,103.868,1991,5857
2023-08-31 06:00:00,1,Fernvale,1,SW5,1.392033,103.876256,1586,385
2023-08-31 06:00:00,0,Fernvale,1,SW5,1.392033,103.876256,14566,2489
2023-08-31 13:00:00,0,Hillview,1,DT3,1.363185,103.767371,7262,6031
2023-08-31 13:00:00,1,Hillview,1,DT3,1.363185,103.767371,4596,3067
2023-08-31 05:00:00,0,Tan Kah Kee,1,DT8,1.325826,103.807959,104,311
2023-08-31 05:00:00,1,Tan Kah Kee,1,DT8,1.325826,103.807959,41,20
2023-08-31 21:00:00,0,Stadium,1,CC6,1.302847,103.875417,27936,3865
2023-08-31 21:00:00,1,Stadium,1,CC6,1.302847,103.875417,8390,2426
2023-08-31 23:00:00,0,Newton,2,NS21/DT11,1.31383,103.838021,22907,23254
2023-08-31 23:00:00,1,Newton,2,NS21/DT11,1.31383,103.838021,10876,10776
2023-08-31 12:00:00,1,Kangkar,1,SE4,1.383957,103.90216,2365,1564
2023-08-31 12:00:00,0,Kangkar,1,SE4,1.383957,103.90216,4242,3257
2023-08-31 08:00:00,0,Caldecott,2,CC17/TE9,1.337649,103.839627,20615,21842
2023-08-31 08:00:00,1,Caldecott,2,CC17/TE9,1.337649,103.839627,2514,3012
2023-08-31 11:00:00,1,one-north,1,CC23,1.299854,103.787584,1963,2145
2023-08-31 11:00:00,0,one-north,1,CC23,1.299854,103.787584,11419,15408
2023-08-31 19:00:00,0,Redhill,1,EW18,1.289674,103.816787,27003,35852
2023-08-31 19:00:00,1,Redhill,1,EW18,1.289674,103.816787,6417,7700
2023-08-31 20:00:00,1,Lavender,1,EW11,1.307577,103.863155,7651,8577
2023-08-31 20:00:00,0,Lavender,1,EW11,1.307577,103.863155,16990,22014
2023-08-31 10:00:00,0,Serangoon,2,NE12/CC13,1.349862,103.873635,53587,38603
2023-08-31 10:00:00,1,Serangoon,2,NE12/CC13,1.349862,103.873635,27071,21214
2023-08-31 13:00:00,0,Tiong Bahru,1,EW17,1.286555,103.826956,29015,25658
2023-08-31 13:00:00,1,Tiong Bahru,1,EW17,1.286555,103.826956,13574,13121
2023-08-31 08:00:00,0,Nicoll Highway,1,CC5,1.300292,103.863449,4800,20077
2023-08-31 08:00:00,1,Nicoll Highway,1,CC5,1.300292,103.863449,770,1453
2023-08-31 00:00:00,0,Potong Pasir,1,NE10,1.331316,103.868779,149,602
2023-08-31 00:00:00,1,Potong Pasir,1,NE10,1.331316,103.868779,40,262
2023-08-31 16:00:00,0,Orchard,2,TE14/NS22,1.304041,103.831792,88871,71464
2023-08-31 16:00:00,1,Orchard,2,TE14/NS22,1.304041,103.831792,58826,50546
2023-08-31 19:00:00,1,Senja,1,BP13,1.382852,103.762312,289,330
2023-08-31 19:00:00,0,Senja,1,BP13,1.382852,103.762312,1049,2838
2023-08-31 18:00:00,1,one-north,1,CC23,1.299854,103.787584,2849,1871
2023-08-31 18:00:00,0,one-north,1,CC23,1.299854,103.787584,114325,12342
2023-08-31 05:00:00,0,Bedok North,1,DT29,1.335268,103.918054,2280,44
2023-08-31 05:00:00,1,Bedok North,1,DT29,1.335268,103.918054,386,7
2023-08-31 23:00:00,1,Mattar,1,DT25,1.326878,103.883304,322,1131
2023-08-31 23:00:00,0,Mattar,1,DT25,1.326878,103.883304,669,2672
2023-08-31 19:00:00,0,Bedok,1,EW5,1.324043,103.930205,38945,85416
2023-08-31 19:00:00,1,Bedok,1,EW5,1.324043,103.930205,14021,20601
2023-08-31 16:00:00,1,Damai,1,PE7,1.405293,103.908606,2362,2052
2023-08-31 16:00:00,0,Damai,1,PE7,1.405293,103.908606,4920,5236
2023-08-31 00:00:00,1,Yew Tee,1,NS5,1.397383,103.747523,231,2808
2023-08-31 00:00:00,0,Yew Tee,1,NS5,1.397383,103.747523,474,5839
2023-08-31 21:00:00,1,Queenstown,1,EW19,1.294867,103.805902,3643,8618
2023-08-31 21:00:00,0,Queenstown,1,EW19,1.294867,103.805902,9551,23044
2023-08-31 21:00:00,0,Orchard,2,TE14/NS22,1.304041,103.831792,127994,22884
2023-08-31 21:00:00,1,Orchard,2,TE14/NS22,1.304041,103.831792,52455,11432
2023-08-31 10:00:00,1,Kaki Bukit,1,DT28,1.335076,103.909057,5490,1965
2023-08-31 10:00:00,0,Kaki Bukit,1,DT28,1.335076,103.909057,9992,5811
2023-08-31 15:00:00,0,Khatib,1,NS14,1.417423,103.832995,25247,26722
2023-08-31 15:00:00,1,Khatib,1,NS14,1.417423,103.832995,15010,12273
2023-08-31 10:00:00,0,Cheng Lim,1,SW1,1.396332,103.89379,2466,2628
2023-08-31 10:00:00,1,Cheng Lim,1,SW1,1.396332,103.89379,1057,652
2023-08-31 18:00:00,1,Stadium,1,CC6,1.302847,103.875417,8668,8790
2023-08-31 18:00:00,0,Stadium,1,CC6,1.302847,103.875417,18562,37152
2023-08-31 14:00:00,0,Queenstown,1,EW19,1.294867,103.805902,12700,15368
2023-08-31 14:00:00,1,Queenstown,1,EW19,1.294867,103.805902,7084,7815
2023-08-31 19:00:00,0,Mountbatten,1,CC7,1.306106,103.883175,9813,16043
2023-08-31 19:00:00,1,Mountbatten,1,CC7,1.306106,103.883175,3155,4279
2023-08-31 08:00:00,0,Clementi,1,EW23,1.314925,103.765341,103496,103504
2023-08-31 08:00:00,1,Clementi,1,EW23,1.314925,103.765341,18223,15821
2023-08-31 23:00:00,0,Tuas West Road,1,EW32,1.330075,103.639636,198,1124
2023-08-31 23:00:00,1,Tuas West Road,1,EW32,1.330075,103.639636,129,1561
2023-08-31 06:00:00,1,Bright Hill,1,TE7,1.363889,103.833611,800,402
2023-08-31 06:00:00,0,Bright Hill,1,TE7,1.363889,103.833611,6682,3793
2023-08-31 14:00:00,1,Napier,1,TE12,1.306944,103.819167,1777,1420
2023-08-31 14:00:00,0,Napier,1,TE12,1.306944,103.819167,4414,5788
2023-08-31 15:00:00,1,Telok Ayer,1,DT18,1.282285,103.848584,3333,2380
2023-08-31 15:00:00,0,Telok Ayer,1,DT18,1.282285,103.848584,12947,7854
2023-08-31 22:00:00,0,Kranji,1,NS7,1.425302,103.762049,14248,31403
2023-08-31 22:00:00,1,Kranji,1,NS7,1.425302,103.762049,12671,13520
2023-08-31 11:00:00,0,Kaki Bukit,1,DT28,1.335076,103.909057,8912,4848
2023-08-31 11:00:00,1,Kaki Bukit,1,DT28,1.335076,103.909057,5231,2088
2023-08-31 21:00:00,1,Canberra,1,NS12,1.443056,103.829722,3456,8703
2023-08-31 21:00:00,0,Canberra,1,NS12,1.443056,103.829722,8189,21800
2023-08-31 18:00:00,0,Simei,1,EW3,1.343237,103.953343,34832,55678
2023-08-31 18:00:00,1,Simei,1,EW3,1.343237,103.953343,8394,11115
2023-08-31 06:00:00,1,Cashew,1,DT2,1.369997,103.764569,206,78
2023-08-31 06:00:00,0,Cashew,1,DT2,1.369997,103.764569,3220,2198
2023-08-31 11:00:00,0,Tanah Merah,1,EW4,1.327309,103.946479,16974,7095
2023-08-31 11:00:00,1,Tanah Merah,1,EW4,1.327309,103.946479,9552,3792
2023-08-31 22:00:00,0,Little India,2,NE7/DT12,1.306691,103.849396,20139,11840
2023-08-31 22:00:00,1,Little India,2,NE7/DT12,1.306691,103.849396,13662,5217
2023-08-31 20:00:00,1,Labrador Park,1,CC27,1.27218,103.802557,1081,521
2023-08-31 20:00:00,0,Labrador Park,1,CC27,1.27218,103.802557,10196,1188
2023-08-31 16:00:00,0,Pioneer,1,EW28,1.337645,103.69742,30675,24089
2023-08-31 16:00:00,1,Pioneer,1,EW28,1.337645,103.69742,13237,11189
2023-08-31 10:00:00,0,Bukit Batok,1,NS2,1.349069,103.749596,24952,16063
2023-08-31 10:00:00,1,Bukit Batok,1,NS2,1.349069,103.749596,13095,9019
2023-08-31 23:00:00,0,Sixth Avenue,1,DT7,1.331221,103.79718,1116,1539
2023-08-31 23:00:00,1,Sixth Avenue,1,DT7,1.331221,103.79718,433,630
2023-08-31 11:00:00,1,Potong Pasir,1,NE10,1.331316,103.868779,8817,5614
2023-08-31 11:00:00,0,Potong Pasir,1,NE10,1.331316,103.868779,18273,11142
2023-08-31 05:00:00,0,Khatib,1,NS14,1.417423,103.832995,16804,2735
2023-08-31 05:00:00,1,Khatib,1,NS14,1.417423,103.832995,3468,572
2023-08-31 20:00:00,1,Bukit Panjang,2,BP6/DT1,1.37834,103.762452,10816,22483
2023-08-31 20:00:00,0,Bukit Panjang,2,BP6/DT1,1.37834,103.762452,29382,62730
2023-08-31 23:00:00,1,Thanggam,1,SW4,1.397378,103.87561,131,592
2023-08-31 23:00:00,0,Thanggam,1,SW4,1.397378,103.87561,268,1416
2023-08-31 23:00:00,0,Geylang Bahru,1,DT24,1.321479,103.871457,724,4443
